,budget,revenue,id,original_title,title
470,13000000,65796862.0,7984,In the Name of the Father,In the Name of the Father
471,0,8880705.0,59930,The Inkwell,The Inkwell
472,0,0.0,15765,What's Love Got to Do with It,What's Love Got to Do with It
473,30000000,0.0,31643,Jimmy Hollywood,Jimmy Hollywood
474,0,12136938.0,6,Judgment Night,Judgment Night
475,63000000,920100000.0,329,Jurassic Park,Jurassic Park
476,9000000,2395231.0,10909,Kalifornia,Kalifornia
477,1500000,418961.0,507,Killing Zoe,Killing Zoe
478,0,0.0,34024,King of the Hill,King of the Hill
479,0,0.0,29918,Lassie,Lassie
480,85000000,137298489.0,9593,Last Action Hero,Last Action Hero
481,0,0.0,42580,Life With Mikey,Life With Mikey
482,0,0.0,22317,Lightning Jack,Lightning Jack
483,0,1499795.0,1413,M. Butterfly,M. Butterfly
484,22000000,0.0,12121,Made in America,Made in America
485,0,46405336.0,2246,Malice,Malice
486,0,24760338.0,10502,The Man without a Face,The Man without a Face
487,13500000,11285588.0,10440,Manhattan Murder Mystery,Manhattan Murder Mystery
488,3500000,27900000.0,9516,Menace II Society,Menace II Society
489,55000000,121969216.0,2320,Executive Decision,Executive Decision
490,0,0.0,5879,愛のコリーダ,In the Realm of the Senses
491,0,0.0,83718,What Happened Was...,What Happened Was...
492,8000000,0.0,11971,Much Ado About Nothing,Much Ado About Nothing
493,0,0.0,2625,Mr. Jones,Mr. Jones
494,0,0.0,31911,Mr. Wonderful,Mr. Wonderful
495,25000000,441286195.0,788,Mrs. Doubtfire,Mrs. Doubtfire
496,0,0.0,21450,Naked,Naked
497,12000000,15826984.0,11231,The Next Karate Kid,The Next Karate Kid
498,0,0.0,41588,The New Age,The New Age
499,20000000,15340000.0,10447,No Escape,No Escape
500,40000000,0.0,31586,North,North
501,4000000,0.0,9300,Orlando,Orlando
502,30000000,135130999.0,9559,A Perfect World,A Perfect World
503,26000000,206678440.0,9800,Philadelphia,Philadelphia
504,7000000,116700000.0,713,The Piano,The Piano
505,14000000,27515786.0,8291,Poetic Justice,Poetic Justice
506,0,23042200.0,18133,The Program,The Program
507,0,8638072.0,25557,The Puppet Masters,The Puppet Masters
508,0,0.0,22588,Radioland Murders,Radioland Murders
509,11000000,11439193.0,10872,The Ref,The Ref
510,11500000,23237911.0,1245,The Remains of the Day,The Remains of the Day
511,40000000,24332324.0,11858,Renaissance Man,Renaissance Man
512,0,107198790.0,7007,Rising Sun,Rising Sun
513,0,0.0,10467,The Road to Wellville,The Road to Wellville
514,22000000,10696210.0,5550,RoboCop 3,RoboCop 3
515,20000000,35739755.0,8005,Robin Hood: Men in Tights,Robin Hood: Men in Tights
516,11500000,3275585.0,2088,Romeo Is Bleeding,Romeo Is Bleeding
517,0,0.0,10412,Romper Stomper,Romper Stomper
518,800000,1001437.0,47889,Ruby in Paradise,Ruby in Paradise
519,12000000,22750363.0,14534,Rudy,Rudy
520,0,0.0,56583,The Saint of Fort Washington,The Saint of Fort Washington
521,0,0.0,41878,Les Nuits Fauves,Savage Nights
522,22000000,321365567.0,424,Schindler's List,Schindler's List
523,0,0.0,35233,The Scout,The Scout
524,0,7266383.0,14291,Searching for Bobby Fischer,Searching for Bobby Fischer
525,0,0.0,103413,Second Best,Second Best
526,0,0.0,11236,The Secret Garden,The Secret Garden
527,13000000,7820688.0,11592,Serial Mom,Serial Mom
528,25000000,48063435.0,8850,The Shadow,The Shadow
529,22000000,0.0,10445,Shadowlands,Shadowlands
530,0,6110979.0,695,Short Cuts,Short Cuts
531,0,0.0,43535,A Simple Twist of Fate,A Simple Twist of Fate
532,0,7770731.0,12519,Sirens,Sirens
533,0,0.0,23210,Six Degrees of Separation,Six Degrees of Separation
534,21000000,227799884.0,858,Sleepless in Seattle,Sleepless in Seattle
535,40000000,116300000.0,867,Sliver,Sliver
536,28000000,33139618.0,78,Blade Runner,Blade Runner
537,0,36448200.0,13203,Son in Law,Son in Law
538,20000000,11585483.0,10442,So I Married an Axe Murderer,So I Married an Axe Murderer
539,30,0.0,11074,Striking Distance,Striking Distance
540,0,0.0,33367,Harem,Harem
541,48000000,20915465.0,9607,Super Mario Bros.,Super Mario Bros.
542,7400000,7690013.0,17585,Surviving the Game,Surviving the Game
543,50000000,16478900.0,9057,Terminal Velocity,Terminal Velocity
544,0,0.0,20967,Thirty Two Short Films About Glenn Gould,Thirty Two Short Films About Glenn Gould
545,0,0.0,10635,Threesome,Threesome
546,18000000,75634409.0,9479,The Nightmare Before Christmas,The Nightmare Before Christmas
547,30000000,53898845.0,10057,The Three Musketeers,The Three Musketeers
548,25000000,56505065.0,11969,Tombstone,Tombstone
549,0,0.0,41590,Trial by Jury,Trial by Jury
550,12500000,12281551.0,319,True Romance,True Romance
551,0,0.0,26408,The War Room,The War Room
552,27000000,13670688.0,15139,The Pagemaster,The Pagemaster
553,0,0.0,161158,"Paris, France","Paris, France"
554,0,0.0,218473,"The Beans of Egypt, Maine","The Beans of Egypt, Maine"
555,0,0.0,85247,Killer,Killer
556,0,0.0,11446,Welcome to the Dollhouse,Welcome to the Dollhouse
557,0,0.0,51980,Germinal,Germinal
558,0,1596687.0,24405,Chasers,Chasers
559,0,0.0,11655,Cronos,Cronos
560,0,0.0,11800,Naked in New York,Naked in New York
561,0,0.0,8223,Kika,Kika
562,0,0.0,14587,Bhaji on the Beach,Bhaji on the Beach
563,0,0.0,31504,Little Big League,Little Big League
564,0,0.0,41653,Kådisbellan,The Slingshot
565,0,0.0,53185,Wide Eyed and Legless,Wide Eyed and Legless
566,0,0.0,95743,Foreign Student,Foreign Student
567,0,0.0,23637,Io speriamo che me la cavo,"Ciao, Professore!"
568,200000,0.0,17600,Spanking the Monkey,Spanking the Monkey
569,0,67308282.0,10897,The Little Rascals,The Little Rascals
570,0,0.0,349394,À la mode,À la mode
571,0,0.0,21352,Andre,Andre
572,0,0.0,68806,La scorta,The Escort
573,0,3021629.0,37345,Princess Caraboo,Princess Caraboo
574,0,0.0,32562,The Celluloid Closet,The Celluloid Closet
575,0,0.0,47507,Métisse,Café au Lait
576,0,0.0,25403,Caro diario,Dear Diary
577,0,0.0,124304,De eso no se habla,I Don't Want to Talk About It
578,0,0.0,9066,The Brady Bunch Movie,The Brady Bunch Movie
579,18000000,476684675.0,771,Home Alone,Home Alone
580,22000000,505000000.0,251,Ghost,Ghost
581,28000000,504050219.0,812,Aladdin,Aladdin
582,100000000,520000000.0,280,Terminator 2: Judgment Day,Terminator 2: Judgment Day
583,22000000,424208848.0,581,Dances with Wolves,Dances with Wolves
584,0,0.0,80350,Tough and Deadly,Tough and Deadly
585,35000000,411348924.0,268,Batman,Batman
586,19000000,272742922.0,274,The Silence of the Lambs,The Silence of the Lambs
587,1488423,184925486.0,408,Snow White and the Seven Dwarfs,Snow White and the Seven Dwarfs
588,25000000,377350553.0,10020,Beauty and the Beast,Beauty and the Beast
589,2600000,84300000.0,10895,Pinocchio,Pinocchio
590,14000000,463000000.0,114,Pretty Woman,Pretty Woman
591,0,0.0,41043,Окно в Париж,Window to Paris
592,6244087,638641.0,576,The Wild Bunch,The Wild Bunch
593,0,0.0,15477,Love and a .45,Love and a .45
594,0,0.0,59146,The Wooden Man's Bride,The Wooden Man's Bride
595,0,0.0,124472,A Great Day in Harlem,A Great Day in Harlem
596,0,0.0,30528,Bye Bye Love,Bye Bye Love
597,0,97529550.0,7300,One Fine Day,One Fine Day
598,0,13940383.0,10824,Candyman: Farewell to the Flesh,Candyman: Farewell to the Flesh
599,0,0.0,261246,Century,Century
600,7000000,60611975.0,275,Fargo,Fargo
601,0,32709423.0,25059,Homeward Bound II: Lost in San Francisco,Homeward Bound II: Lost in San Francisco
602,9300000,0.0,11827,Heavy Metal,Heavy Metal
603,4000000,16675000.0,8766,Hellraiser: Bloodline,Hellraiser: Bloodline
604,8000000,0.0,23570,The Pallbearer,The Pallbearer
605,0,0.0,47333,Jane Eyre,Jane Eyre
606,500000,0.0,54850,Loaded,Loaded
607,0,0.0,51242,Pane e cioccolata,Bread and Chocolate
608,4000000,55675257.0,10112,The Aristocats,The Aristocats
609,0,0.0,4307,La flor de mi secreto,The Flower of My Secret
610,0,0.0,46029,Two Much,Two Much
611,0,0.0,32308,Ed,Ed
612,0,0.0,88893,Schrei aus Stein,Scream of Stone
613,0,0.0,52873,Ma saison préférée,My Favorite Season
614,0,0.0,123505,A Modern Affair,A Modern Affair
615,0,0.0,340210,Condition Red,Condition Red
616,0,0.0,44281,Asfour Stah,Halfaouine: Boy of the Terraces
617,0,0.0,28121,A Thin Line Between Love and Hate,A Thin Line Between Love and Hate
618,0,442965.0,12520,The Last Supper,The Last Supper
619,30000000,102616183.0,1592,Primal Fear,Primal Fear
620,0,0.0,166901,Rude,Rude
621,0,0.0,36447,Carried Away,Carried Away
622,0,8620678.0,19042,All Dogs Go to Heaven 2,All Dogs Go to Heaven 2
623,0,0.0,38884,Land and Freedom,Land and Freedom
624,0,0.0,47449,Denise Calls Up,Denise Calls Up
625,33500000,0.0,36259,Theodore Rex,Theodore Rex
626,0,0.0,41852,A Family Thing,A Family Thing
627,0,0.0,40926,Frisk,Frisk
628,0,0.0,9099,Sgt. Bilko,Sgt. Bilko
629,0,218626.0,2021,Jack & Sarah,Jack & Sarah
630,12000000,4939939.0,61752,Girl 6,Girl 6
631,0,0.0,10988,Diabolique,Diabolique
632,0,0.0,11479,Un indien dans la ville,"Little Indian, Big City"
633,0,0.0,398959,Roula - Dunkle Geheimnisse,Roula
634,0,0.0,287305,Peanuts – Die Bank zahlt alles,Peanuts – Die Bank zahlt alles
635,0,65335.0,339428,Happy Weekend,Happy Weekend
636,0,0.0,12652,Nelly & Monsieur Arnaud,Nelly and Monsieur Arnaud
637,46000000,100860818.0,10684,Courage Under Fire,Courage Under Fire
638,80000000,457696359.0,954,Mission: Impossible,Mission: Impossible
639,0,0.0,68445,Á köldum klaka,Cold Fever
640,0,0.0,18989,Moll Flanders,Moll Flanders
641,0,0.0,10801,Das Superweib,The Superwife
642,0,0.0,54285,삼공일 삼공이,"301, 302"
643,57000000,115267375.0,8840,DragonHeart,DragonHeart
644,0,0.0,278978,Und keiner weint mir nach,Und keiner weint mir nach
645,0,0.0,124625,My Mother's Courage,My Mother's Courage
646,0,0.0,11107,Eddie,Eddie
647,0,0.0,16417,Yankee Zulu,Yankee Zulu
648,0,0.0,70934,Billy's Holiday,Billy's Holiday
649,0,0.0,10363,Plein soleil,Purple Noon
650,0,0.0,161070,August,August
651,38000000,28921264.0,10539,James and the Giant Peach,James and the Giant Peach
652,0,0.0,10543,Fear,Fear
653,0,0.0,18414,Kids in the Hall: Brain Candy,Kids in the Hall: Brain Candy
654,13000000,9789900.0,47502,Faithful,Faithful
655,14000000,0.0,11902,Podzemlje,Underground
656,0,0.0,27098,Lust och fägring stor,All Things Fair
657,0,684351.0,25087,Bloodsport II,Bloodsport II
658,0,536364.0,5801,পথের পাঁচালী,Pather Panchali
659,0,16000.0,896,অপুর সংসার,The World of Apu
660,0,0.0,3065,Mystery Science Theater 3000: The Movie,Mystery Science Theater 3000: The Movie
661,0,0.0,318177,Tarantella,Tarantella
662,80000000,250200000.0,2300,Space Jam,Space Jam
663,9000000,2500000.0,8069,Barbarella,Barbarella
664,0,0.0,288173,Hostile Intentions,Hostile Intentions
665,0,0.0,187851,They Bite,They Bite
666,0,0.0,27768,Some Folks Call It a Sling Blade,Some Folks Call It a Sling Blade
667,0,0.0,221917,The Run of the Country,The Run of the Country
668,220000,0.0,8072,"Alphaville, une étrange aventure de Lemmy Caution",Alphaville
669,0,0.0,35797,Coup de torchon,Coup de Torchon
670,0,0.0,88030,Tigrero: A Film That Was Never Made,Tigrero: A Film That Was Never Made
671,0,0.0,185191,L'oeil de Vichy,The Eye of Vichy
672,0,0.0,83857,Windows,Windows
673,0,0.0,33245,It's My Party,It's My Party
674,0,0.0,124460,Country Life,Country Life
675,0,0.0,27281,Operation Dumbo Drop,Operation Dumbo Drop
676,0,0.0,105045,Das Versprechen,The Promise
677,25000000,10070000.0,40001,Mrs. Winterbourne,Mrs. Winterbourne
678,0,0.0,29621,Solo,Solo
679,0,0.0,117730,Etz Hadomim Tafus,Under The Domim Tree
680,0,0.0,20762,The Substitute,The Substitute
681,0,0.0,37144,True Crime,True Crime
682,0,0.0,48260,Butterfly Kiss,Butterfly Kiss
683,0,0.0,12656,Feeling Minnesota,Feeling Minnesota
684,0,62949.0,38867,Delta of Venus,Delta of Venus
685,0,0.0,277270,To Cross the Rubicon,To Cross the Rubicon
686,0,0.0,25969,Angus,Angus
687,0,0.0,44103,Daens,Priest Daens
688,275000,0.0,753,Faces,Faces
689,0,0.0,43634,Boys,Boys
690,30000000,57400547.0,9103,The Quest,The Quest
691,0,0.0,90214,Cosi,Cosi
692,0,0.0,29649,Sunset Park,Sunset Park
693,0,0.0,10990,Mulholland Falls,Mulholland Falls
694,0,0.0,8866,The Truth About Cats & Dogs,The Truth About Cats & Dogs
695,31000000,74151346.0,12233,Oliver & Company,Oliver & Company
696,0,0.0,23449,Celtic Pride,Celtic Pride
697,25530000,20080020.0,36355,Flipper,Flipper
698,0,0.0,37667,Captives,Captives
699,0,0.0,90148,Of Love and Shadows,Of Love and Shadows
700,9000000,0.0,922,Dead Man,Dead Man
701,35000000,15000000.0,11876,Le Hussard sur le toit,The Horseman on the Roof
702,0,0.0,52633,Switchblade Sisters,Switchblade Sisters
703,0,0.0,62364,Boca a boca,Mouth to Mouth
704,0,0.0,11687,Les visiteurs,The Visitors
705,45000000,0.0,9304,Multiplicity,Multiplicity
706,0,0.0,73183,"The Haunted World of Edward D. Wood, Jr.","The Haunted World of Edward D. Wood, Jr."
707,0,0.0,131232,Due Amici,Two Friends
708,15000000,24769466.0,9100,The Craft,The Craft
709,0,0.0,20759,The Great White Hype,The Great White Hype
710,0,5.0,46063,Last Dance,Last Dance
711,0,0.0,365371,War Stories Our Mother Never Told Us,War Stories Our Mother Never Told Us
712,0,0.0,32513,Cold Comfort Farm,Cold Comfort Farm
713,0,0.0,40651,"Institute Benjamenta, or This Dream People Call Human Life","Institute Benjamenta, or This Dream People Call Human Life"
714,25000000,0.0,36915,Heaven's Prisoners,Heaven's Prisoners
715,4800000,3014000.0,40507,Original Gangstas,Original Gangstas
716,75000000,335062621.0,9802,The Rock,The Rock
717,0,0.0,25697,Getting Away with Murder,Getting Away with Murder
718,4000000,0.0,21588,Dellamorte Dellamore,Cemetery Man
719,92000000,494471524.0,664,Twister,Twister
720,0,3793614.0,11867,Barb Wire,Barb Wire
721,0,0.0,47119,Le garçu,Le Garçu
722,0,0.0,314352,Honigmond,Honeymoon
723,0,2287714.0,9323,GHOST IN THE SHELL,Ghost in the Shell
724,0,0.0,10280,Thinner,Thinner
725,18000000,0.0,10535,Spy Hard,Spy Hard
726,0,0.0,124613,Brothers in Trouble,Brothers in Trouble
727,0,0.0,532,A Close Shave,A Close Shave
728,0,0.0,26744,Force of Evil,Force of Evil
729,0,0.0,16299,The Stupids,The Stupids
730,25000000,14048372.0,10547,The Arrival,The Arrival
731,0,0.0,245268,The Man from Down Under,The Man from Down Under
732,1800000,9440272.0,935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb
733,0,0.0,55613,Careful,Careful
734,0,0.0,215107,Vermont Is for Lovers,Vermont Is for Lovers
735,0,0.0,41007,A Month by the Lake,A Month by the Lake
736,0,0.0,35645,Gold Diggers: The Secret of Bear Mountain,Gold Diggers: The Secret of Bear Mountain
737,0,0.0,110465,Kim,Kim
738,0,0.0,255546,Carmen Miranda: Bananas Is My Business,Carmen Miranda: Bananas Is My Business
739,0,0.0,40751,東邪西毒,Ashes of Time
740,0,0.0,275096,Khomreh,The Jar
741,0,0.0,85778,Maya Lin: A Strong Clear Vision,Maya Lin: A Strong Clear Vision
742,0,0.0,11101,Stalingrad,Stalingrad
743,45000000,17300889.0,9826,The Phantom,The Phantom
744,50000000,113309743.0,9879,Striptease,Striptease
745,0,0.0,63564,The Last of the High Kings,The Last of the High Kings
746,0,0.0,22621,Heavy,Heavy
747,45000000,58620973.0,7095,Jack,Jack
748,0,1814290.0,26890,I Shot Andy Warhol,I Shot Andy Warhol
749,0,0.0,46732,The Grass Harp,The Grass Harp
750,0,0.0,124633,Tuđa Amerika,Someone Else's America
751,0,0.0,202425,La vie est belle,Life is Rosy
752,0,0.0,196940,Quartier Mozart,Quartier Mozart
753,0,0.0,77771,Touki-Bouki,Touki Bouki
754,0,0.0,181083,Wend Kuuni,God's Gift
755,0,0.0,41225,Histoires extraordinaires,Spirits of the Dead
756,0,0.0,188589,Babyfever,Babyfever
757,50,0.0,87190,Pharaoh's  Army,Pharaoh's  Army
758,4000000,16491080.0,627,Trainspotting,Trainspotting
759,1000000,0.0,32872,Til There Was You,Til There Was You
760,75000000,816969268.0,602,Independence Day,Independence Day
761,0,0.0,14553,Stealing Beauty,Stealing Beauty
762,55000000,18626419.0,9566,The Fan,The Fan
763,100000000,100138851.0,10545,The Hunchback of Notre Dame,The Hunchback of Notre Dame
764,47000000,102825796.0,9894,The Cable Guy,The Cable Guy
765,27000000,25023434.0,11543,Kingpin,Kingpin
766,100000000,242295562.0,9268,Eraser,Eraser
767,0,0.0,52059,The Gate of Heavenly Peace,The Gate of Heavenly Peace
768,54000000,128769345.0,9327,The Nutty Professor,The Nutty Professor
769,0,0.0,123763,"Yo, la peor de todas","I, the Worst of All"
770,0,65352.0,81949,Un été inoubliable,An Unforgettable Summer
771,0,0.0,42005,"Hol volt, hol nem volt",A Hungarian Fairy Tale
772,0,0.0,124306,En compagnie d'Antonin Artaud,My Life and Times With Antonin Artaud
773,0,0.0,183955,Sibak,Midnight Dancers
774,0,0.0,44535,Somebody to Love,Somebody to Love
775,0,0.0,44495,A Very Natural Thing,A Very Natural Thing
776,0,0.0,78285,La vieille qui marchait dans la mer,The Old Lady Who Walked in the Sea
777,80000000,159212469.0,11228,Daylight,Daylight
778,30000000,29359216.0,10779,The Frighteners,The Frighteners
779,5000000,13269963.0,26748,Lone Star,Lone Star
780,12000000,0.0,38223,Harriet the Spy,Harriet the Spy
781,32000000,152036382.0,9294,Phenomenon,Phenomenon
782,0,0.0,49963,Walking and Talking,Walking and Talking
783,3500000,9482579.0,11363,She's the One,She's the One
784,40000000,152266007.0,1645,A Time to Kill,A Time to Kill
785,0,665450.0,31546,American Buffalo,American Buffalo
786,0,0.0,77056,Les Rendez-vous de Paris,Rendezvous in Paris
787,23000000,0.0,36344,Alaska,Alaska
788,25000000,17193231.0,18550,Fled,Fled
789,20000000,0.0,11511,Kazaam,Kazaam
790,0,0.0,172198,Bűvös vadász,Magic Hunter
791,30000000,0.0,34170,Larger Than Life,Larger Than Life
792,0,0.0,281085,A Boy Called Hate,A Boy Called Hate
793,0,0.0,109478,Power 98,Power 98
794,0,0.0,124645,Two Deaths,Two Deaths
795,0,0.0,12606,A Very Brady Sequel,A Very Brady Sequel
796,0,0.0,69895,Stefano Quantestorie,Stefano Quantestorie
797,0,0.0,35206,La mort en ce jardin,Death in the Garden
798,0,0.0,151489,Hedd Wyn,Hedd Wyn
799,0,0.0,4837,La Collectionneuse,La Collectionneuse
800,0,0.0,12632,Kaspar Hauser,Kaspar Hauser
801,0,0.0,9098,Echte Kerle,Regular Guys
802,0,0.0,282919,Diebinnen,Diebinnen
803,0,0.0,124614,O Convento,The Convent
804,0,0.0,18975,The Adventures of Pinocchio,The Adventures of Pinocchio
805,13000000,4619014.0,11962,Joe's Apartment,Joe's Apartment
806,26000000,116400000.0,2925,The First Wives Club,The First Wives Club
807,0,0.0,28628,Stonewall,Stonewall
808,80000000,309492681.0,3595,Ransom,Ransom
809,0,21302121.0,9308,High School High,High School High
810,0,0.0,92381,Phat Beach,Phat Beach
811,0,258263.0,18555,Foxfire,Foxfire
812,50000000,60209334.0,12123,Chain Reaction,Chain Reaction
813,36000000,33459416.0,10830,Matilda,Matilda
814,6000000,22231658.0,3573,Emma,Emma
815,13000000,17917287.0,10546,The Crow: City of Angels,The Crow: City of Angels
816,0,0.0,18862,House Arrest,House Arrest
817,0,0.0,31417,Les Yeux sans visage,Eyes Without a Face
